Distance,Velocity,Y-H2,Y-H,Y-O,Y-O2,Y-OH,Y-H2O,Y-HO2,Y-H2O2,Y-AR,Y-N2,Y_dot_net-H2,Y_dot_net-H,Y_dot_net-O,Y_dot_net-O2,Y_dot_net-OH,Y_dot_net-H2O,Y_dot_net-HO2,Y_dot_net-H2O2,Y_dot_net-AR,Y_dot_net-N2,Y_dot_pos-H2,Y_dot_pos-H,Y_dot_pos-O,Y_dot_pos-O2,Y_dot_pos-OH,Y_dot_pos-H2O,Y_dot_pos-HO2,Y_dot_pos-H2O2,Y_dot_pos-AR,Y_dot_pos-N2,Y_dot_neg-H2,Y_dot_neg-H,Y_dot_neg-O,Y_dot_neg-O2,Y_dot_neg-OH,Y_dot_neg-H2O,Y_dot_neg-HO2,Y_dot_neg-H2O2,Y_dot_neg-AR,Y_dot_neg-N2,Cp-H2,Cp-H,Cp-O,Cp-O2,Cp-OH,Cp-H2O,Cp-HO2,Cp-H2O2,Cp-AR,Cp-N2,h-H2,h-H,h-O,h-O2,h-OH,h-H2O,h-HO2,h-H2O2,h-AR,h-N2,Le-H2,Le-H,Le-O,Le-O2,Le-OH,Le-H2O,Le-HO2,Le-H2O2,Le-AR,Le-N2,EnthalpyTot,MixtureFraction,Temperature,Density,MolarWeightMix,Cp,Conductivity,ViscosityDyn,Heat_Release
0.0,0.0,4.3064858903390676e-14,1.6860696767399144e-18,5.25889887796675e-13,0.14990935430472727,5.1814683255991925e-09,0.09089182911991069,1.0311982258202968e-10,3.038582947308187e-11,0.0,0.759198811259819,-4.115579305955474e-17,-1.957844722167525e-11,2.4470528404491826e-09,8.944243026096614e-10,-2.455789350010825e-08,3.6200757132131404e-09,-9.020743645439913e-10,1.8517993496757724e-08,0.0,0.0,-8.240831552115907e-17,-3.946152393165166e-11,2.442172188836945e-09,2.632553558618335e-10,-4.9115835789843974e-08,3.6200757112038037e-09,-2.4668474030294105e-09,1.8505991146130893e-08,0.0,0.0,4.1075630836968145e-06,1.9883073357551706,0.46368066398798785,4.210337304386756e-09,4.730442477832373,2.210690324045576e-17,13.832880946667967,0.2971921286110965,0.0,0.0,14224.260581636025,20621.187049699038,1376.8240381169373,915.3790584183175,1762.3702361013761,1859.9926759706589,1046.6897813935661,1225.9726940702951,520.30429400208,1036.141838357317,-258914.30143874034,215892774.62196591,15549403.9532918,-16638.25806056558,2281629.860357819,-13457312.761631707,361200.9032804298,-4017237.125314309,-9443.522936137748,-18769.450277201282,0.2759098373469036,0.17810730902383545,0.6623298857160643,1.0672353613869798,0.6749978266739519,0.9315648211288284,1.0441308316379285,1.051166398140253,1.0887763202887841,1.1138539603868924,-1239903.7350589493,0.010171408999621184,280.0,1.181710092900716,27.151044954521296,1092.9196813157973,0.025046312847770504,1.6387677044891976e-05,0.0
0.0,0.0,4.3064858903390676e-14,1.6860696767399144e-18,5.25889887796675e-13,0.14990935430472727,5.1814683255991925e-09,0.09089182911991069,1.0311982258202968e-10,3.038582947308187e-11,0.0,0.759198811259819,-3.3869103533766496e-16,-2.879473998763267e-12,7.020274287798991e-10,3.2336068649561907e-10,-4.037981984714559e-09,1.028921754682654e-09,-3.245478596968012e-10,2.311099787142987e-09,0.0,0.0,-6.775425917720094e-16,-5.8549815709352565e-12,7.004285360070566e-10,2.289060737273524e-10,-8.076109779955683e-09,1.0288545717588837e-09,-7.525249197224637e-10,2.304917142402416e-09,0.0,0.0,3.373985543207413e-05,0.2975507070480765,0.15190095943300536,6.30078177576323e-10,0.7778392435390711,7.3915251143478e-13,3.7833957856087674,0.15308945789245,0.0,0.0,14540.435244156106,20621.187049690674,1333.3498445438386,956.3044294104061,1734.9001458834691,1927.6596473970499,1164.2861234125717,1421.1143858443497,520.30429400208,1051.8916037362394,2216174.53850037,219424931.882842,15780802.399162682,143255.58131762914,2580549.039433187,-13133672.47068173,550121.8735209568,-3790542.43177252,79678.24224133503,159997.5879599513,0.2838623673757934,0.17608025707921054,0.6696048121234622,1.0648964290512413,0.6824301987645097,0.8608942243880383,1.0448638920871198,1.0519195191058115,1.0795819659441295,1.0780776938097996,-1050798.1703215942,0.010171408999621184,451.28777564368227,0.7331880983043698,27.151044954521296,1117.1623550888626,0.037017510125253714,2.3689419121298905e-05,0.0
0.0,0.0,4.3064858903390676e-14,1.6860696767399144e-18,5.25889887796675e-13,0.14990935430472727,5.1814683255991925e-09,0.09089182911991069,1.0311982258202968e-10,3.038582947308187e-11,0.0,0.759198811259819,-8.069718986332338e-16,-7.903770575323572e-13,4.112034575587496e-10,1.6186515849820575e-10,-1.4689288163084612e-09,5.709783163565768e-10,-1.620372330884631e-10,4.877103010128232e-10,0.0,0.0,-1.6359430070713848e-15,-1.62418837560389e-12,4.0349535223926857e-10,1.3539695474701498e-10,-2.952800913799715e-09,5.630769850337117e-10,-3.5494330015524235e-10,4.840046005260693e-10,0.0,0.0,8.254164640819288e-05,0.08338111774851586,0.7322996346767344,1.7656138852831086e-10,0.2858289802471226,8.693115100117283e-11,1.7053250497002148,0.09175744401198568,0.0,0.0,14513.492200335733,20621.187049662087,1320.067768233044,1009.4130365247261,1738.1350652843485,2030.7425114997804,1280.6822179572698,1592.0594009002198,520.30429400208,1078.3583859425705,4703888.807999425,222957089.14371273,16007857.689265432,311630.73188366136,2877691.143670477,-12794953.747837093,759896.297548497,-3531862.50489313,168800.00741880783,342223.32446800504,0.29161550373563944,0.17790237882158366,0.6832072041924602,1.0801399681834218,0.6963013343581935,0.8401816368031427,1.0614723550435283,1.0686472967693985,1.092282213368095,1.0775553446493984,-856424.8318355593,0.010171408999621184,622.5755512873645,0.5314677476942481,27.151044954521296,1154.5867717814797,0.04897055084745226,2.996948695605418e-05,0.0
0.0,0.0,4.3064858903390676e-14,1.6860696767399144e-18,5.25889887796675e-13,0.14990935430472727,5.1814683255991925e-09,0.09089182911991069,1.0311982258202968e-10,3.038582947308187e-11,0.0,0.759198811259819,-8.225983334705906e-16,-2.9015129290074584e-13,2.1008590212385628e-10,9.526613534543607e-11,-6.484684287650627e-10,2.9678450156838895e-10,-9.571939654094075e-11,1.4234226015955645e-10,0.0,0.0,-2.1610784415805068e-15,-6.184169445233934e-13,1.0050423064632609e-10,8.352107831661837e-11,-1.536004463839092e-09,1.7289360159361912e-10,-2.0568394991616082e-10,1.3398380967581484e-10,0.0,0.0,0.00013327406791795485,0.03282655962747809,10.410680013342635,7.834772608091906e-11,0.17096050277290115,1.3630587167268235e-09,0.972106840916219,0.2069649328191401,0.0,0.0,14680.076992887702,20621.18704968994,1312.0521576775761,1053.4354391528182,1758.0502670443282,2145.830279882721,1363.0706265762608,1716.2983163386352,520.30429400208,1119.038114623033,7200387.89362187,226489246.4045834,16233282.867387535,488503.88323181175,3176917.7722641975,-12437336.459931508,986818.5529930673,-3247891.4249052308,257921.77259628056,530256.8385479586,0.2951624921618755,0.17852479217736766,0.6891947881185135,1.0861421902447503,0.7024081500990905,0.8261991379905885,1.0683496073499479,1.0755750526851664,1.096956417302341,1.0745556116534036,-654650.5805512799,0.010171408999621184,793.8633269310467,0.41679570624748097,27.151044954521296,1202.5306812840965,0.060772616323730266,3.560940655822287e-05,0.0
0.0,0.0,4.3064858903390676e-14,1.6860696767399144e-18,5.25889887796675e-13,0.14990935430472727,5.1814683255991925e-09,0.09089182911991069,1.0311982258202968e-10,3.038582947308187e-11,0.0,0.759198811259819,2.093152916301224e-15,1.75501500931708e-12,-3.793309545821406e-10,-2.3212554141990297e-09,2.8350138275519147e-09,-1.7703150072449123e-09,2.3853904153460945e-09,-7.512599750341593e-10,0.0,0.0,3.0360642390707933e-16,1.5708354881200109e-12,-1.031758523491356e-09,-4.77358427899164e-09,2.1586893932899666e-09,-3.887748058856015e-09,2.2399379911948094e-09,-1.5722293881970135e-09,0.0,0.0,0.0001781872881969565,0.01841794901431238,61.98312692455732,1.6358744762812242e-08,0.1302761361226041,2.3296187037722383e-08,1.2858261340165114,20.328155292936355,0.0,0.0,14948.359869829772,20621.187049692824,1307.0596888804967,1084.5151546021839,1794.3986401040809,2266.4076181061687,1427.003093638209,1814.8758370903977,520.30429400208,1162.4357847967,9739926.935613858,230021403.66545898,16457464.120626183,671739.8431997548,3480868.2286888496,-12059563.480434569,1225705.1727563762,-2945448.716179291,347043.53777375334,725762.13759021,0.2964415507078973,0.17841078402928123,0.6908903585998378,1.0867443519565465,0.7041389191888522,0.8151652352074259,1.0695643211615848,1.07680044616587,1.0967752960456365,1.06962204380746,-444417.92677169,0.010171408999621184,965.151102574729,0.34282593174220766,27.151044954521296,1251.0967759858536,0.07231093372486912,4.080074747853584e-05,0.0
0.0,0.0,4.3064858903390676e-14,1.6860696767399144e-18,5.25889887796675e-13,0.14990935430472727,5.1814683255991925e-09,0.09089182911991069,1.0311982258202968e-10,3.038582947308187e-11,0.0,0.759198811259819,1.3454947440399996e-14,5.5869467730716386e-11,-2.0420409649035708e-09,-4.7632203893053864e-07,2.813933591944961e-07,-2.716125154650508e-07,4.910646911594608e-07,-2.253733791614199e-08,0.0,0.0,1.1261381578562517e-14,5.569979650801209e-11,-4.334638797118242e-09,-9.544735017004338e-07,2.8080916601187734e-07,-5.435344884727171e-07,4.889051452660144e-07,-4.5382838460089945e-08,0.0,0.0,0.0002184159808440186,0.016967119409654695,217.80560661884027,3.1896039106808497e-06,0.11252947065825471,2.991709767651516e-06,19.09078218258668,565.6811025554158,0.0,0.0,15243.31725096205,20621.18703672484,1306.0957453845917,1107.0256521036806,1843.1101892566257,2391.488931395119,1484.7297100650742,1902.7732789091745,520.30429400208,1193.2360888749536,12321652.10024178,233553560.94685248,16681341.985442769,859548.9070804146,3792450.346686269,-11660541.721057566,1475440.245916313,-2626618.320502371,436165.3029512261,927617.6181954939,0.29828196669925117,0.1789682524423933,0.6944043694304134,1.0909483992695497,0.7077220415584337,0.8107908604387846,1.0741204851554889,1.08138904301775,1.1005389768650944,1.0701427837098532,-226747.3311324109,0.010171408999621184,1136.4388782184112,0.29115408875391285,27.151044954521296,1289.223733988619,0.08353280695512894,4.565459288178576e-05,0.0
0.0,0.0,4.3064858903390676e-14,1.6860696767399144e-18,5.25889887796675e-13,0.14990935430472727,5.1814683255991925e-09,0.09089182911991069,1.0311982258202968e-10,3.038582947308187e-11,0.0,0.759198811259819,4.008205195906973e-14,6.756252469501923e-10,-5.5098396842042595e-09,-2.555824296038508e-05,1.3854179234696175e-05,-1.4410724363815316e-05,2.6357783851749146e-05,-2.381615878897254e-07,0.0,0.0,3.699257717325168e-14,6.754039988129444e-10,-1.1335557514430838e-08,-5.1136672079094105e-05,1.3853594702833153e-05,-2.8821741766174814e-05,2.6331285600702666e-05,-4.82186985933219e-07,0.0,0.0,0.00030762270573998784,0.022124809994393656,553.4655874541019,0.00017062597084507736,0.11259470854150405,0.00015855129707822245,234.24940423032572,6042.352013746369,0.0,0.0,15605.302052809238,20621.187035041785,1304.369623371865,1125.3432130894494,1889.0905503622341,2507.208357102631,1533.254803078681,1974.604655282276,520.30429400208,1218.7624619321293,14963576.129150411,237085718.20533875,16904905.320289336,1050777.785429116,4112127.6319393166,-11240855.60315839,1733977.9172263474,-2294381.0572523726,525287.0681286989,1134254.9042806984,0.2997618813490751,0.17949864530113965,0.6973599163872406,1.0947077917598127,0.7107354258864468,0.8084560163319825,1.0781141439719824,1.0854108185788016,1.1040276564139897,1.071369476399695,-3055.510891422048,0.010171408999621184,1307.7266538620934,0.2530183391422206,27.151044954521296,1321.8672503219234,0.09441916243399248,5.0241718810972627e-05,0.0
0.0,0.0,4.3064858903390676e-14,1.6860696767399144e-18,5.25889887796675e-13,0.14990935430472727,5.1814683255991925e-09,0.09089182911991069,1.0311982258202968e-10,3.038582947308187e-11,0.0,0.759198811259819,8.422402866566108e-14,9.137573301647453e-09,-6.286732050966713e-09,-0.0006060103868205623,0.0003237142686154874,-0.0003413957183371329,0.0006250292761741293,-1.3402905573959365e-06,0.0,0.0,7.539290708838449e-14,9.137261147397555e-09,-1.8248922111793432e-08,-0.0012121449137359062,0.0003237133340308514,-0.0006827917308397797,0.0006248339936617191,-2.7498743584801555e-06,0.0,0.0,0.0008793253554912193,0.031215419726757985,1136.4540374581761,0.004043340255090385,0.18002317983150784,0.0037560693383636647,1726.3332628426122,34902.930544579765,0.0,0.0,15967.541676802357,20621.18703466842,1303.1096667993854,1141.233646748169,1932.2680708679234,2612.86127906335,1577.3972811293193,2035.8012708806114,520.30429400208,1240.0769338647292,17667658.35595,240617875.46365637,17128213.71929982,1244925.621026402,4439446.326936604,-10802208.497507231,2000445.7327691226,-1950773.9669362446,614408.8333061717,1344895.4368981896,0.30091980957584613,0.1799514143337538,0.6997323614771804,1.097822145481282,0.7131541697292177,0.8071594260455199,1.0813912221263224,1.088710838749043,1.1069701986510745,1.0726941271954922,225836.5472538947,0.010171408999621184,1479.0144295057758,0.22371575247089795,27.151044954521296,1350.0342842842076,0.1049678324544159,5.461036436034183e-05,0.0
0.0,0.0,4.3064858903390676e-14,1.6860696767399144e-18,5.25889887796675e-13,0.14990935430472727,5.1814683255991925e-09,0.09089182911991069,1.0311982258202968e-10,3.038582947308187e-11,0.0,0.759198811259819,1.297569677850145e-13,2.457430291324e-07,2.2011205833146753e-07,-0.008111371853849685,0.004320888918285525,-0.0045712739028138365,0.008366171373238388,-4.880390077612404e-06,0.0,0.0,9.018635575842337e-14,2.4574260243682457e-07,1.9892197030277628e-07,-0.01622324802954549,0.004320886166676404,-0.009142548118662379,0.008365169284481179,-1.0257382352099867e-05,0.0,0.0,0.003940093246685644,0.04266955034682812,2013.1398156899068,0.05411187455764316,0.530025216094025,0.05029356609508729,8858.648593468784,133140.56798242457,0.0,0.0,16321.585441915871,20621.187035117644,1302.2661753502834,1155.3917909056272,1972.3109737662967,2708.4018359247893,1617.5681036371977,2087.916278758198,520.30429400208,1257.7462705549574,20433194.324294355,244150032.7219869,17351342.586143397,1441637.8458544721,4773896.2319649095,-10346330.890118595,2274129.001940867,-1597483.5606501068,703530.5984836444,1558866.899978528,0.3018599554251805,0.18034706148645777,0.7017007206679641,1.1004782751749562,0.7151608450148789,0.8065308219359821,1.0841619580845212,1.09150087440667,1.1095161393665856,1.074054418661268,459207.9816383311,0.010171408999621184,1650.302205149458,0.20049590007197182,27.151044954521296,1374.2551181254687,0.11518495815390198,5.8795117044332467e-05,0.0
0.0,0.0,4.3064858903390676e-14,1.6860696767399144e-18,5.25889887796675e-13,0.14990935430472727,5.1814683255991925e-09,0.09089182911991069,1.0311982258202968e-10,3.038582947308187e-11,0.0,0.759198811259819,1.1537914670279944e-13,4.802819966645763e-06,5.2599356808229985e-06,-0.07017339514498284,0.03739209576530193,-0.03959206898857625,0.0723761943490616,-1.2888736567287126e-05,0.0,0.0,-4.223232472936373e-14,4.802819412269635e-06,5.22619437369677e-06,-0.14034831424064692,0.037392086636427166,-0.07918413832775123,0.07237226076843181,-2.821122853805048e-05,0.0,0.0,0.01569356303543507,0.05543760344837167,3205.5538758149537,0.4681156784141391,1.7584379203628273,0.4355954734125382,34773.57495800165,379402.6808580513,0.0,0.0,16660.68892457702,20621.187035987256,1301.8026366053662,1168.3961451065936,2009.0060690466141,2793.9445444815524,1654.1220717414237,2132.3574376658053,520.30429400208,1272.2958288506275,23258178.210003633,247682189.9804355,17574359.940895338,1640668.9454584497,5114920.474216841,-9874947.387087986,2554378.6168492497,-1235942.7654916144,792652.3636611172,1775590.51108885,0.3026500521863749,0.18070078590493,0.7033851383737101,1.1028064902327854,0.7168779769537093,0.80634541586541,1.086571543932216,1.0939271693710364,1.1117736204480726,1.0754231355925745,696425.8238079483,0.010171408999621184,1821.58998079314,0.18164286667196766,27.151044954521296,1395.0257332731778,0.12508062315020568,6.282177429584722e-05,0.0
