Distance,Velocity,Y-H2,Y-H,Y-O,Y-O2,Y-OH,Y-H2O,Y-HO2,Y-H2O2,Y-AR,Y-N2,Y_dot_net-H2,Y_dot_net-H,Y_dot_net-O,Y_dot_net-O2,Y_dot_net-OH,Y_dot_net-H2O,Y_dot_net-HO2,Y_dot_net-H2O2,Y_dot_net-AR,Y_dot_net-N2,Y_dot_pos-H2,Y_dot_pos-H,Y_dot_pos-O,Y_dot_pos-O2,Y_dot_pos-OH,Y_dot_pos-H2O,Y_dot_pos-HO2,Y_dot_pos-H2O2,Y_dot_pos-AR,Y_dot_pos-N2,Y_dot_neg-H2,Y_dot_neg-H,Y_dot_neg-O,Y_dot_neg-O2,Y_dot_neg-OH,Y_dot_neg-H2O,Y_dot_neg-HO2,Y_dot_neg-H2O2,Y_dot_neg-AR,Y_dot_neg-N2,Cp-H2,Cp-H,Cp-O,Cp-O2,Cp-OH,Cp-H2O,Cp-HO2,Cp-H2O2,Cp-AR,Cp-N2,h-H2,h-H,h-O,h-O2,h-OH,h-H2O,h-HO2,h-H2O2,h-AR,h-N2,Le-H2,Le-H,Le-O,Le-O2,Le-OH,Le-H2O,Le-HO2,Le-H2O2,Le-AR,Le-N2,EnthalpyTot,MixtureFraction,Temperature,Density,MolarWeightMix,Cp,Conductivity,ViscosityDyn,Heat_Release
0.0,0.0,0.011607600905807428,0.0,0.0,0.23029514743553206,0.0,0.0,0.0,0.0,0.0,0.7580972516586605,-1.6640762531774777e-37,8.320381265887388e-38,3.4140866507152445e-82,-2.64122579112961e-36,0.0,0.0,2.7244296037884836e-36,0.0,0.0,0.0,-3.3281525063549554e-37,8.320381265887388e-38,3.4140866507152445e-82,-5.28245158225922e-36,0.0,0.0,2.7244296037884836e-36,0.0,0.0,0.0,1.4336091197891808e-35,0.0,0.0,1.1468872967695924e-35,0.0,0.0,0.0,0.0,0.0,0.0,14224.260581636025,20621.187049699038,1376.8240381169373,915.3790584183175,1762.3702361013761,1859.9926759706589,1046.6897813935661,1225.9726940702951,520.30429400208,1036.141838357317,-258914.30143874034,215892774.62196591,15549403.9532918,-16638.25806056558,2281629.860357819,-13457312.761631707,361200.9032804298,-4017237.125314309,-9443.522936137748,-18769.450277201282,0.3726653762420209,0.25903257177034295,0.9362437652094523,1.5070351627595033,0.9538746626025398,1.3570900037357152,1.463240272953394,1.473082530633821,1.5219986278753872,1.4669764766177444,-21066.15264332537,0.011607600905807428,280.0,1.0876462115833327,24.989827338129498,1161.4131752169185,0.03790510952030665,1.7594039916817865e-05,0.0
0.0,0.0,0.011607600905807428,0.0,0.0,0.23029514743553206,0.0,0.0,0.0,0.0,0.0,0.7580972516586605,-2.922596062905233e-29,1.4612980314526164e-29,1.1138171061132228e-64,-4.638751429605241e-28,0.0,0.0,4.784881232750502e-28,0.0,0.0,0.0,-5.845192125810466e-29,1.4612980314526164e-29,1.1138171061132228e-64,-9.277502859210482e-28,0.0,0.0,4.784881232750502e-28,0.0,0.0,0.0,2.5178295533275887e-27,0.0,0.0,2.014263644309904e-27,0.0,0.0,0.0,0.0,0.0,0.0,14448.531220395707,20621.187049709675,1353.7791660107969,927.7766440952718,1746.559974604835,1879.9216996249954,1088.4937042621411,1301.5487337913787,520.30429400208,1041.845502044421,697840.3815831735,217267520.42527977,15640369.39688945,44766.10743677054,2398551.346735388,-13332703.82868788,432326.10821201815,-3933005.0374909355,25243.42999733426,50498.313411297255,0.37241905394554103,0.2541624365252211,0.9276232665321605,1.4866778832263923,0.9450840201603464,1.281625275450073,1.4427543222779142,1.452453941739658,1.4939928918520833,1.4497244601337134,56692.30256814192,0.011607600905807428,346.6666666666667,0.8784834785865379,24.989827338129498,1171.1954548734288,0.04440302414914884,2.0657069527505947e-05,0.0
0.0,0.0,0.011607600905807428,0.0,0.0,0.23029514743553206,0.0,0.0,0.0,0.0,0.0,0.7580972516586605,-1.0478195627658953e-23,5.2390978138294766e-24,7.566570868885926e-53,-1.663101704830512e-22,0.0,0.0,1.7154926829688065e-22,0.0,0.0,0.0,-2.0956391255317906e-23,5.2390978138294766e-24,7.566570868885926e-53,-3.326203409661024e-22,0.0,0.0,1.7154926829688065e-22,0.0,0.0,0.0,9.027012303110429e-22,0.0,0.0,7.221609848396211e-22,0.0,0.0,0.0,0.0,0.0,0.0,14531.07075395923,20621.187049700053,1339.0614399381361,945.0988152060487,1737.5777602414319,1908.4598061916665,1136.2369942768998,1378.3211456736346,520.30429400208,1047.892618492421,1664417.6306030885,218642266.22859344,15730092.504230542,107174.4337333115,2514656.0238284175,-13206465.50925237,506464.5611132311,-3843671.4484235705,59930.38293080629,120151.170426967,0.372953420493579,0.2515695263819319,0.9239658008774797,1.476684513928465,0.9413528078793053,1.2333522562073975,1.432598854107887,1.4422271199568395,1.479161458016664,1.4416048994448203,135087.91969881792,0.011607600905807428,413.33333333333337,0.7367925949435479,24.989827338129498,1180.7270551475342,0.05061269631256518,2.3452814335832563e-05,0.0
0.0,0.0,0.011607600905807428,0.0,0.0,0.23029514743553206,0.0,0.0,0.0,0.0,0.0,0.7580972516586605,-1.0253102865111854e-19,5.126551432555927e-20,2.51225332651437e-44,-1.6273749279655214e-18,0.0,0.0,1.6786404422910805e-18,0.0,0.0,0.0,-2.0506205730223708e-19,5.126551432555927e-20,2.51225332651437e-44,-3.2547498559310427e-18,0.0,0.0,1.6786404422910805e-18,0.0,0.0,0.0,8.83309388346476e-18,0.0,0.0,7.066475112552763e-18,0.0,0.0,0.0,0.0,0.0,0.0,14537.467466062672,20621.187049683256,1329.9760448291413,965.1509578349522,1733.8524878474407,1943.3140623731153,1185.373147850031,1452.6101378117646,520.30429400208,1055.2990697189555,2633635.102183161,220017012.03190625,15819035.699572505,170839.65284729117,2630344.968176116,-13078102.449506259,583854.5046337247,-3749284.8121693465,94617.33586427827,190247.79146447955,0.37367371873553024,0.2500503789264031,0.922408844335277,1.471367635190544,0.9397632586082805,1.1999447141757438,1.427128304748127,1.4367177082242368,1.4705251979332676,1.437517145273342,214140.0560813215,0.011607600905807428,480.0,0.6344602900902774,24.989827338129498,1191.0340270912416,0.05663214232854059,2.604860283708956e-05,0.0
0.0,0.0,0.011607600905807428,0.0,0.0,0.23029514743553206,0.0,0.0,0.0,0.0,0.0,0.7580972516586605,-1.0305837397001019e-16,5.1529186985005095e-17,6.664408837382924e-38,-1.6357449654228106e-15,0.0,0.0,1.6872741524078156e-15,0.0,0.0,0.0,-2.0611674794002038e-16,5.1529186985005095e-17,6.664408837382924e-38,-3.2714899308456213e-15,0.0,0.0,1.6872741524078156e-15,0.0,0.0,0.0,8.878524918070154e-15,0.0,0.0,7.1028199402668114e-15,0.0,0.0,0.0,0.0,0.0,0.0,14518.887899316775,20621.187049668693,1324.3486612615263,986.1380364958752,1734.1292098167073,1982.5792426298474,1232.465368683016,1521.7353630866157,520.30429400208,1064.736737937292,3602202.2804304417,221391757.83521792,15907499.102689682,235881.70848355032,2745925.054558698,-12947259.234258542,664468.0714269436,-3650105.5874195453,129304.2887977503,260903.10602620427,0.37416083541219247,0.24894816201290995,0.9212617383828695,1.467507120381236,0.9385922514707905,1.1748610510821373,1.4231597840725048,1.4327210272096365,1.4642664825421563,1.4345291237044737,293925.266913464,0.011607600905807428,546.6666666666667,0.557087083981707,24.989827338129498,1202.806255608298,0.06251302769817751,2.8488236025520237e-05,0.0
0.0,0.0,0.011607600905807428,0.0,0.0,0.23029514743553206,0.0,0.0,0.0,0.0,0.0,0.7580972516586605,-2.2466429026204183e-14,1.123321451310212e-14,6.846150877093342e-33,-3.565876964188888e-13,0.0,0.0,3.678209109319908e-13,0.0,0.0,0.0,-4.4932858052408366e-14,1.123321451310212e-14,6.846150877093342e-33,-7.131753928377776e-13,0.0,0.0,3.678209109319908e-13,0.0,0.0,0.0,1.9354928885958696e-12,0.0,0.0,1.5483943121434057e-12,0.0,0.0,0.0,0.0,0.0,0.0,14512.076855206975,20621.187049662185,1320.5254654605392,1006.6645941323003,1737.469136100651,2024.7378291804282,1275.1865677666262,1584.0159191651812,520.30429400208,1076.533505556328,4569759.027588515,222766503.63852888,15995655.22858319,302314.1945955083,2861630.033167886,-12813694.539762236,748085.2646360744,-3546539.6078471863,163991.24173122228,332265.36910191516,0.3741755463252092,0.2479044349996033,0.9195875203404924,1.463332478060469,0.9368848499817941,1.154463483964255,1.4189449038017694,1.428476728462326,1.4583011567648527,1.43102398866941,374554.8941816971,0.011607600905807428,613.3333333333334,0.49653414007065194,24.989827338129498,1216.3974594541912,0.06828469406785134,3.080186989168011e-05,0.0
0.0,0.0,0.011607600905807428,0.0,0.0,0.23029514743553206,0.0,0.0,0.0,0.0,0.0,0.7580972516586605,-1.6709332339399236e-12,8.35466616970049e-13,7.104134093122825e-29,-2.6521092073216315e-11,0.0,0.0,2.735655869018619e-11,0.0,0.0,0.0,-3.341866467879847e-12,8.35466616970049e-13,7.104134093122825e-29,-5.304218414643263e-11,0.0,0.0,2.735655869018619e-11,0.0,0.0,0.0,1.43951643932246e-10,0.0,0.0,1.1516131523999616e-10,0.0,0.0,0.0,0.0,0.0,0.0,14539.357394093351,20621.187049665907,1317.3731292989578,1025.7347521173,1743.249634208264,2068.6600120014864,1312.31936338093,1638.7703485006014,520.30429400208,1090.6732551805917,5537914.134629157,224141249.4418398,16083583.687190745,370070.9939471368,2977641.606777417,-12677255.286530519,834367.9383799987,-3439071.4524546186,198678.19466469428,404493.22784850077,0.37363897574999555,0.24675138457224657,0.9169908862355914,1.4580528762647176,0.9342381127294057,1.1367686270411168,1.4136986674848695,1.4231944179071352,1.4516563167710081,1.426294528310325,456152.65558456373,0.011607600905807428,680.0,0.4478543224166664,24.989827338129498,1231.82519123615,0.07396478087910804,3.301119890867762e-05,0.0
0.0,0.0,0.011607600905807428,0.0,0.0,0.23029514743553206,0.0,0.0,0.0,0.0,0.0,0.7580972516586605,-5.668594831776725e-11,2.834297415894764e-11,1.3787066603797635e-25,-8.997207213630059e-10,0.0,0.0,9.280636955218254e-10,0.0,0.0,0.0,-1.133718966355345e-10,2.834297415894764e-11,1.3787066603797635e-25,-1.7994414427260117e-09,0.0,0.0,9.280636955218254e-10,0.0,0.0,0.0,4.883519749595401e-09,0.0,0.0,3.906815802863593e-09,0.0,0.0,0.0,0.0,0.0,0.0,14608.63083521069,20621.187049678407,1314.278820297092,1042.7522102535363,1751.1642292061097,2113.603688827706,1343.7560810952841,1686.3166383321623,520.30429400208,1106.7958696102387,6509283.871843968,225515995.24515122,16171305.883096494,439032.9166749318,3094110.5079135434,-12537850.792152856,922933.7782392448,-3328197.8159211082,233365.14759816634,477732.7882696723,0.3726113051692185,0.24545667434116286,0.9134943876294558,1.451602846619274,0.9306748899644715,1.1208359707566153,1.4073462961689818,1.416798736649804,1.4441508648669348,1.4203179586270112,538832.2334561462,0.011607600905807428,746.6666666666667,0.4078673293437497,24.989827338129498,1248.7708374131423,0.07956441483527069,3.513238629390595e-05,0.0
0.0,0.0,0.011607600905807428,0.0,0.0,0.23029514743553206,0.0,0.0,0.0,0.0,0.0,0.7580972516586605,-1.0656243435529467e-09,5.328121717921157e-10,7.568740445207964e-23,-1.6913614952384067e-08,0.0,0.0,1.744642712414482e-08,0.0,0.0,0.0,-2.1312486871058934e-09,5.328121717921157e-10,7.568740445207964e-23,-3.3827229904768135e-08,0.0,0.0,1.744642712414482e-08,0.0,0.0,0.0,9.180401284315016e-08,0.0,0.0,7.344321033244684e-08,0.0,0.0,0.0,0.0,0.0,0.0,14713.376756668422,20621.187049694607,1311.150201622781,1057.5202467732613,1761.2226037183261,2159.214465151837,1370.4987537683392,1727.9722206852948,520.30429400208,1124.1972318410574,7486530.539436021,226890741.0484637,16258819.715240858,509054.33884988615,3211177.576025545,-12395426.924111135,1013430.2817419416,-3214360.878950433,268052.10053163837,552094.681895673,0.37127106992980147,0.24409014010053515,0.9094533160466435,1.4444795190894646,0.9265570727249786,1.106432221545134,1.4003622779243035,1.4097673082139628,1.436201953741663,1.4136079800166608,622674.8636895166,0.011607600905807428,813.3333333333334,0.374435581036885,24.989827338129498,1266.5796182958784,0.08509092880395738,3.717782260479303e-05,0.0
0.0,0.0,0.011607600905807428,0.0,0.0,0.23029514743553206,0.0,0.0,0.0,0.0,0.0,0.7580972516586605,-1.2708654643614491e-08,6.35432732344342e-09,1.5679498406189362e-20,-2.017120690385414e-07,0.0,0.0,2.0806639635869679e-07,0.0,0.0,0.0,-2.5417309287228983e-08,6.35432732344342e-09,1.5679498406189362e-20,-4.034241380770828e-07,0.0,0.0,2.0806639635869679e-07,0.0,0.0,0.0,1.094856270110702e-06,0.0,0.0,8.758850165796439e-07,0.0,0.0,0.0,0.0,0.0,0.0,14832.652995450693,20621.1870497058,1308.415432091399,1070.2417183383163,1773.7505979266232,2205.525654224687,1394.6591215480364,1766.0539723715788,520.30429400208,1141.8292250644636,8471401.018111505,228265486.85177708,16346134.276630374,579989.8410394628,3328994.834656228,-12249940.252595793,1105608.738849771,-3097881.67861847,302739.05346511037,627631.1324629853,0.36989637550657717,0.24280129898734185,0.9054919396562668,1.4376271491218267,0.9225206124935985,1.0938297148264506,1.3936568053274425,1.4030164023358802,1.428693889342606,1.4071076210159232,707706.9246601849,0.011607600905807428,880.0,0.3460692491401513,24.989827338129498,1284.2605880468084,0.09054936396777076,3.915723378851802e-05,0.0
