Distance,Velocity,Y-H2,Y-H,Y-O,Y-O2,Y-OH,Y-H2O,Y-HO2,Y-H2O2,Y-AR,Y-N2,Y_dot_net-H2,Y_dot_net-H,Y_dot_net-O,Y_dot_net-O2,Y_dot_net-OH,Y_dot_net-H2O,Y_dot_net-HO2,Y_dot_net-H2O2,Y_dot_net-AR,Y_dot_net-N2,Y_dot_pos-H2,Y_dot_pos-H,Y_dot_pos-O,Y_dot_pos-O2,Y_dot_pos-OH,Y_dot_pos-H2O,Y_dot_pos-HO2,Y_dot_pos-H2O2,Y_dot_pos-AR,Y_dot_pos-N2,Y_dot_neg-H2,Y_dot_neg-H,Y_dot_neg-O,Y_dot_neg-O2,Y_dot_neg-OH,Y_dot_neg-H2O,Y_dot_neg-HO2,Y_dot_neg-H2O2,Y_dot_neg-AR,Y_dot_neg-N2,Cp-H2,Cp-H,Cp-O,Cp-O2,Cp-OH,Cp-H2O,Cp-HO2,Cp-H2O2,Cp-AR,Cp-N2,h-H2,h-H,h-O,h-O2,h-OH,h-H2O,h-HO2,h-H2O2,h-AR,h-N2,Le-H2,Le-H,Le-O,Le-O2,Le-OH,Le-H2O,Le-HO2,Le-H2O2,Le-AR,Le-N2,EnthalpyTot,MixtureFraction,Temperature,Density,MolarWeightMix,Cp,Conductivity,ViscosityDyn,Heat_Release
0.0,0.08959206347118698,0.006412819419905827,2.9820465625846394e-14,1.2217421537085516e-09,0.22051976572244994,4.2608636566663686e-10,0.015832327661417907,8.855317261539725e-06,4.495562905163093e-05,7.732972614399353e-16,0.7571812746020555,-4.761770020631648e-07,-6.77428571190287e-08,-8.62061340118492e-06,0.007376845384004891,-8.682742367329387e-07,1.0635091567876962e-05,-0.015199001878298434,0.007821554210222766,0.0,0.0,-9.524920949582044e-07,-3.73697981081451e-07,-1.724144060052173e-05,0.0073671446922467096,-1.0909116959060817e-05,1.0635091567112354e-05,-0.03040934493813271,0.007820178516597455,0.0,0.0,7.427545685658491e-05,30504.546418451886,6998.889478111199,4.3990123633414166e-05,23024.894866819865,4.8294087653021125e-14,1717.6488920850527,0.03060113601612641,0.0,0.0,14224.260581636025,20621.187049699038,1376.8240381169373,915.3790584183175,1762.3702361013761,1859.9926759706589,1046.6897813935661,1225.9726940702951,520.30429400208,1036.141838357317,-258914.30143874034,215892774.62196591,15549403.9532918,-16638.25806056558,2281629.860357819,-13457312.761631707,361200.9032804298,-4017237.125314309,-9443.522936137748,-18769.450277201282,0.3220540066562262,0.21632386478687662,0.7945268646757996,1.2801264228535136,0.8096970325198005,1.1475793066585998,1.2460473025099212,1.2545242734712216,1.297365299840476,1.2274462555903214,-232779.275696161,0.00775425204223373,280.0,1.1459074127324753,26.328440337212772,1107.136386908488,0.030949101895143015,1.7407893604876677e-05,37327.31715389124
9.765625e-06,0.09149240693415102,0.006332501787187886,3.001832763846201e-14,1.2560339915943756e-09,0.2200622936381229,4.3827711783148973e-10,0.01647849715231655,9.246263926537137e-06,4.695380292037659e-05,6.299454383470697e-16,0.7570705056612319,-5.46737453740326e-07,-9.331614986810026e-09,-8.876609504270339e-06,0.007246221414996774,-1.2751912242381078e-06,1.1354719757870602e-05,-0.014928075349689693,0.007681207084732286,0.0,0.0,-1.0936199062619155e-06,-2.9215955012173923e-07,-1.7753439346349094e-05,0.007237255293726459,-1.199538991916469e-05,1.1354719756405992e-05,-0.02986679765883081,0.007679765959084845,0.0,0.0,8.636119973379983e-05,28198.147390775524,7011.525678627118,4.07435600241979e-05,23914.22240507126,8.887992580485003e-14,1615.6478196332093,0.030692409365864228,0.0,0.0,14252.710682232551,20621.18704970127,1374.2856281287632,916.2439160135117,1760.590472578316,1861.3916838614664,1050.1298309697554,1232.7282823814737,520.30429400208,1036.683449108484,-171973.68810671428,216018686.85970974,15557802.993976083,-11046.376963701581,2292385.3603217746,-13445951.488576232,367602.4085317402,-4009730.778492487,-6266.563345615714,-12441.147464695006,0.3221455206213131,0.21580571572812723,0.793695814012175,1.2781318618768525,0.8088515410674886,1.1403373406426136,1.2441275071074158,1.2525917718121284,1.2947318289542187,1.225860654573034,-234692.66646263492,0.00773207631519705,286.105964581006,1.1221063375477993,26.34380479958913,1107.4690477032605,0.0314388870088814,1.769286915733475e-05,36662.83397163336
1.953125e-05,0.09343412157007491,0.0062525336650604505,3.690962430802714e-14,1.314191813957126e-09,0.21959323852972376,4.5405057972332204e-10,0.0171367585901914,9.709518717578598e-06,4.897391541853317e-05,1.2620833171541989e-16,0.7569587840127585,-6.304212295838912e-07,-4.027430683395182e-09,-9.355804389278769e-06,0.0072072504256243545,-1.6310122000018632e-06,1.227407260090286e-05,-0.014847571546288898,0.00763966831331319,0.0,0.0,-1.2610293230660864e-06,-3.234157509076404e-07,-1.871188440664158e-05,0.007197126992771482,-1.3219085400032745e-05,1.2274072598084053e-05,-0.02970705841342061,0.007638150304645147,0.0,0.0,0.00010085640897825287,31821.380502493543,7065.502081155242,4.610084044569017e-05,24971.573587818737,1.6448895050631242e-13,1530.4024839258557,0.030996262910726925,0.0,0.0,14279.93909376265,20621.18704970325,1371.788767857236,917.1902707562906,1758.845581005714,1862.9164510546673,1053.739623761888,1239.6772237725725,520.30429400208,1037.2295169010856,-82964.22457664447,216147343.76484582,15566369.410691367,-5326.9527193311,2303364.3153679883,-13434333.439696025,374165.4480711034,-4002018.053593692,-3020.351571581554,-5971.506085384765,0.32222358636086496,0.21529221081133534,0.7928548403490585,1.276135281491258,0.8079959015129428,1.1332030900757248,1.2422111736091046,1.2506627233211285,1.2921201071376642,1.2242714647186477,-236621.95238383935,0.007711650349991717,292.34502855079364,1.0987871233508522,26.358873558335425,1107.829870927362,0.03193439291662991,1.7980975779514926e-05,36483.0363785623
2.9296875e-05,0.09541717045583531,0.006172923664558465,4.655267735807162e-14,1.3973315615090503e-09,0.2191126344969793,4.743309649264772e-10,0.01780688370050168,1.0245361155494595e-05,5.101599450235738e-05,-1.17427693691953e-15,0.7568462949102389,-7.3091723356703e-07,-4.388276319474825e-09,-1.0070053814556434e-05,0.007247695150759909,-1.963769456594225e-06,1.3434927908738662e-05,-0.014930711286305987,0.007682350336418375,0.0,0.0,-1.4620824700672513e-06,-3.7441925308592993e-07,-2.0140463706801876e-05,0.007235968851959038,-1.4647704136914676e-05,1.343492790329581e-05,-0.029875080449810573,0.007680740387406769,0.0,0.0,0.00011844715325311712,36831.63654736958,7155.67686227911,5.351721879140418e-05,26188.56855919982,3.056600135495146e-13,1458.6459520785556,0.0315577244300157,0.0,0.0,14305.898351864815,20621.187049704968,1369.336884753155,918.2198409682055,1757.1386610277207,1864.5707259348326,1057.5201027461596,1246.8181188568308,520.30429400208,1037.7808128609645,8112.070915736843,216278743.18668446,15575102.666046247,520.6848911357081,2314566.3051146325,-13422457.606884828,380891.93497819215,-3994096.0283804815,295.0581207549282,639.5412100100906,0.32228824172302356,0.21478322251365295,0.792003853204022,1.2741362616173137,0.8071300213442669,1.126177678615047,1.2402978586168034,1.2487366816474323,1.2895293650676507,1.2226782486313548,-238563.7808867792,0.007692978311084724,298.71708761422167,1.0759511016374028,26.373646062773197,1108.219989181295,0.032435495262710126,1.827212935199597e-05,36709.93088147308
3.90625e-05,0.09744150704151315,0.006093679498920297,5.923706100123423e-14,1.5071364048827739e-09,0.21862051843897845,4.999631784847825e-10,0.018488644571095277,1.085468811732178e-05,5.3079727594121194e-05,1.3387861482097126e-15,0.756733221068391,-8.526281180084083e-07,-6.057683220478091e-09,-1.1040885148792222e-05,0.00735770800772083,-2.296278551250584e-06,1.4885967631448616e-05,-0.015157046876940194,0.00779864875108919,0.0,0.0,-1.7055893726289641e-06,-4.3866097913002076e-07,-2.2082237371242582e-05,0.007344001945114919,-1.6350015925576244e-05,1.4885967620922832e-05,-0.03032990089019347,0.007796928373334277,0.0,0.0,0.00013997474815863548,43005.57719100857,7277.758405186714,6.26933954010856e-05,27558.33747856567,5.693107305197551e-13,1397.8144623884696,0.03241119555010844,0.0,0.0,14330.546435775208,20621.187049706423,1366.9332224819248,919.334158553797,1755.472728269568,1866.3580994615954,1061.4717523804075,1254.1491279945183,520.30429400208,1038.3382265998525,101251.86774659657,216412882.2315996,15584002.213102287,6497.216114851583,2325990.8808713476,-13410322.974938462,387783.8155792155,-3985961.761526011,3679.5927207495515,7392.031529758503,0.32233956971193284,0.21427863404838224,0.7911428311153447,1.2721344809733028,0.8062538784052445,1.1192619708111102,1.2383872039872623,1.2468132860974515,1.2869589042149403,1.221080702460769,-240514.81788050404,0.007676063112671348,305.2220014483195,1.0535983359475862,26.388122075506814,1108.640624480322,0.032942080260927716,1.856624826445762e-05,37293.393791401424
4.8828125e-05,0.0995070754989595,0.0060148080320917875,7.580359900531285e-14,1.6458816834094172e-09,0.21811692970360197,5.317658468865792e-10,0.01918181439022743,1.1538919205112932e-05,5.516451213544442e-05,-6.858667928809453e-16,0.7566197422649938,-1.0008384567741891e-06,-8.02306275325607e-09,-1.2299527991347016e-05,0.0075300657690820765,-2.6491999600922807e-06,1.6684792850802974e-05,-0.015511646693632634,0.007980853721170727,0.0,0.0,-2.002128075876197e-06,-5.167627353814402e-07,-2.4599675287431302e-05,0.007513951801310996,-1.840105043177389e-05,1.6684792830453105e-05,-0.031041712632333896,0.007979001032850402,0.0,0.0,0.0001664707521993979,50491.22560094434,7428.155899857897,7.387765723750983e-05,29075.015640436486,1.0608939766924713e-12,1345.884497828433,0.0335847796483371,0.0,0.0,14353.847042684647,20621.18704970762,1364.580827933836,920.5345592372715,1753.8507062631163,1868.2819937354527,1065.5945828158247,1261.6679613183594,520.30429400208,1038.902768499438,196450.54905396648,216549757.2853793,15593067.497678636,12603.331599738056,2337637.568794805,-13397928.519011762,394843.06719421945,-3977612.2962571443,7133.161036271103,14285.974018285684,0.32237769632109814,0.2137783403123872,0.7902718208214987,1.270129718300138,0.8053675200602121,1.1124565952416445,1.2364789389642667,1.2448922638089603,1.2844081020682918,1.219478654185319,-242471.75580826937,0.007660906514212699,311.8595947861668,1.0317277355429992,26.402301647074243,1109.0930878910185,0.03345404514263719,1.8863253391396077e-05,38197.960046888125
5.859375e-05,0.10161381097248329,0.005936315326016172,9.762567341613795e-14,1.8164997677726562e-09,0.21760190975431326,5.705954673263335e-10,0.019886168110018386,1.2299926405814554e-05,5.726949335725913e-05,-7.088203271595869e-16,0.7565060350027084,-1.1819372096499032e-06,-1.0928453306935604e-08,-1.3887631629686413e-05,0.007759510264540218,-3.0428443584315405e-06,1.890069034133352e-05,-0.015983680533462073,0.008223392920231595,0.0,0.0,-2.364490532800576e-06,-6.132144385037478e-07,-2.7776092940736758e-05,0.007740439177265631,-2.088651333317898e-05,1.8900690302070102e-05,-0.03198898360213817,0.00822138248356056,0.0,0.0,0.00019920662165232584,59646.29752343079,7603.867000753453,8.76420951233507e-05,30733.393522547263,1.974408446271287e-12,1301.2508797289315,0.03510483858211091,0.0,0.0,14375.76984045896,20621.187049708547,1362.2825390544695,921.8221732991591,1752.2754188686802,1870.3456509840644,1069.8881155498307,1269.3718699217122,520.30429400208,1039.4755714408034,293702.23969590664,216689364.02934608,15602297.959998194,18839.732270829285,2349505.8723749835,-13385273.202867415,402071.69511068496,-3969044.664763285,10655.654100443755,21321.351911793005,0.32240278831772357,0.2132822486275786,0.7893909360534316,1.2681218526975178,0.8044710619642679,1.1057619667102039,1.2345728814330024,1.2429734310346792,1.2818764161670984,1.217872061113449,-244431.3209083343,0.007647509211240525,318.6296581986332,1.0103371647633104,26.416185091854803,1109.5787785685288,0.03397129853689799,1.9163068044320964e-05,39398.94649503547
6.8359375e-05,0.10376163973952358,0.005858206686369469,1.264134300023773e-13,2.022645795724074e-09,0.21707550185098187,6.173849044260902e-10,0.020601483038863055,1.3139981448981012e-05,5.939359267643925e-05,-9.691385633509155e-16,0.7563922722092421,-1.4036568412928466e-06,-1.4796358723238793e-08,-1.585837084873464e-05,0.008042318449276917,-3.49838819599089e-06,2.161714160883257e-05,-0.016565459019778697,0.008522298641137687,0.0,0.0,-2.8081608296933174e-06,-7.319373665875789e-07,-3.171786262795136e-05,0.008019618627410699,-2.3906371166418334e-05,2.161714153335081e-05,-0.03315646502646465,0.008520101172489443,0.0,0.0,0.00023974981785311364,70818.85534513199,7802.388302270443,0.00010457109011202857,32528.648404596144,3.663899229282944e-12,1262.6344599312938,0.03699840638081822,0.0,0.0,14396.290697763461,20621.187049709213,1360.0409735175153,923.1979168485185,1750.7495832009636,1872.5521229989838,1074.3513706295976,1277.257638332708,520.30429400208,1040.0578919515103,392999.836466018,216831697.45088145,15611693.03571626,25207.12873369287,2361595.2743049604,-13372355.977868624,409471.7288108057,-3960255.893339069,14246.945437179598,28498.124400017878,0.32241505099392936,0.2127902792889763,0.7885003559720519,1.2661108631289846,0.8035646864716653,1.0991783073596906,1.232668938352558,1.241056693593508,1.2793633870137209,1.2162610065983481,-246390.27972140623,0.007635870921899771,325.53194860471905,0.9894235474684612,26.429772965262007,1110.0991821673051,0.03449376078524535,1.946561790432517e-05,40879.516669338904
7.8125e-05,0.10595047929286489,0.005780486706735892,1.6453314858661294e-13,2.268801073878271e-09,0.21653775075015827,6.731972110431166e-10,0.02132753936741861,1.4061716514344872e-05,6.153552923448996e-05,7.064145363623493e-16,0.7562786229882603,-1.675403563494924e-06,-2.0207970284634528e-08,-1.827820217169542e-05,0.008375908037769999,-4.039193853483027e-06,2.493540926610954e-05,-0.017251659288043047,0.008874828848565898,0.0,0.0,-3.3519790803857593e-06,-8.788114597969494e-07,-3.6557929969373904e-05,0.00834874161797153,-2.7579552703220693e-05,2.493540912172293e-05,-0.03453368684934494,0.008872410736051885,0.0,0.0,0.0002900405448622083,84470.52874550411,8021.642611642438,0.00012545812313604328,34456.16941819166,6.769960858970867e-12,1229.011781993618,0.03929619442834099,0.0,0.0,14415.39189054683,20621.18704970962,1357.8585182666995,924.6624836686609,1749.2758030698026,1874.904261055547,1078.9828555191307,1285.3215783983212,520.30429400208,1040.651110741734,494335.0409610599,216976751.8489421,15621252.156370072,31706.24022670139,2373905.2377834204,-13359175.782670924,417045.2174802243,-3951243.008228787,17906.891200386875,35816.22831882806,0.3224147258973317,0.2123023659320283,0.7876003232803115,1.264096827166893,0.8026486407125525,1.0927056665905543,1.2307671054215994,1.2391420465459368,1.276868639937753,1.2146456961283163,-248345.4448939035,0.0076259904687961295,332.56618953910703,0.9689829661056995,26.443066042223943,1110.6558686494395,0.03502136419302071,1.9770830938524146e-05,42629.20533901366
8.7890625e-05,0.10818023835091854,0.005703159311012294,2.1499310201451917e-13,2.560390811746127e-09,0.21598870242144483,7.392705573157208e-10,0.022064120632103355,1.5068094762765662e-05,6.369383624602619e-05,-2.8048145753920582e-15,0.7561652524042437,-2.0086516935390432e-06,-2.716598494375847e-08,-2.1229129600938908e-05,0.008758616830700595,-4.692109638519611e-06,2.8978558701088526e-05,-0.018038833370830364,0.009279195038346622,0.0,0.0,-4.018932049199423e-06,-1.0595991277121725e-06,-4.246034722971214e-05,0.008725965776301784,-3.204904370105869e-05,2.8978558426583545e-05,-0.03611394380077012,0.009276517689309293,0.0,0.0,0.00035248539318441486,101070.37101814644,8259.918115078526,0.00015117019562250802,36511.422736996275,1.2441238196254576e-11,1199.5609742908487,0.04203465790061434,0.0,0.0,14433.06228375716,20621.187049709766,1355.737319958101,926.2163376762704,1747.8565629494774,1877.4047063508103,1083.780555744807,1293.559524701126,520.30429400208,1041.2567326000524,597698.3954193211,217124520.83509064,15630974.749283899,38337.79314165038,2386435.207293298,-13345731.543574518,424794.2248252102,-3942003.042141598,21635.33019994805,43275.5796939388,0.32240208855015084,0.21181845573167155,0.786691142036033,1.2620799190303515,0.8017232343644712,1.0863439397064836,1.2288674660295786,1.2372295731473788,1.2743918859831267,1.2130264527982464,-250293.68031981584,0.007617865856575746,339.7320712020907,0.9490107551399733,26.45606529694288,1111.250489471055,0.03555405321850602,2.00786373034185e-05,44642.4897067202
