Distance,Velocity,Y-H2,Y-H,Y-O,Y-O2,Y-OH,Y-H2O,Y-HO2,Y-H2O2,Y-AR,Y-N2,Y_dot_net-H2,Y_dot_net-H,Y_dot_net-O,Y_dot_net-O2,Y_dot_net-OH,Y_dot_net-H2O,Y_dot_net-HO2,Y_dot_net-H2O2,Y_dot_net-AR,Y_dot_net-N2,Y_dot_pos-H2,Y_dot_pos-H,Y_dot_pos-O,Y_dot_pos-O2,Y_dot_pos-OH,Y_dot_pos-H2O,Y_dot_pos-HO2,Y_dot_pos-H2O2,Y_dot_pos-AR,Y_dot_pos-N2,Y_dot_neg-H2,Y_dot_neg-H,Y_dot_neg-O,Y_dot_neg-O2,Y_dot_neg-OH,Y_dot_neg-H2O,Y_dot_neg-HO2,Y_dot_neg-H2O2,Y_dot_neg-AR,Y_dot_neg-N2,Cp-H2,Cp-H,Cp-O,Cp-O2,Cp-OH,Cp-H2O,Cp-HO2,Cp-H2O2,Cp-AR,Cp-N2,h-H2,h-H,h-O,h-O2,h-OH,h-H2O,h-HO2,h-H2O2,h-AR,h-N2,Le-H2,Le-H,Le-O,Le-O2,Le-OH,Le-H2O,Le-HO2,Le-H2O2,Le-AR,Le-N2,EnthalpyTot,MixtureFraction,Temperature,Density,MolarWeightMix,Cp,Conductivity,ViscosityDyn,Heat_Release
0.0,0.25251517378709093,0.007286467468525074,8.858155039210834e-18,6.729973712571817e-17,0.23130197029550081,5.633452089452619e-18,7.144546563058945e-18,-2.8457497846689397e-15,5.400275492203158e-16,8.549233158463077e-18,0.7614115622359763,-1.6796490336100866e-13,-3.845469434259074e-12,-3.2024455042653904e-13,-1.2475645661730766e-10,-5.862348946688129e-13,1.0800140211114745e-12,1.2859637872511861e-10,-2.2346207036004576e-17,0.0,0.0,-3.3592980671375005e-13,-7.774921320189771e-12,-6.841989485694186e-13,-2.495129132342562e-10,-1.6058184892953126e-12,1.0800140211114745e-12,1.2859640040818493e-10,-2.2347929462699693e-17,0.0,0.0,2.3051623279424952e-11,0.3929448405164378,0.036395194875583174,5.39366164724718e-10,0.10195830202492902,5.533917497075351e-21,-2.1689238558505455e-06,1.722333684353447e-10,0.0,0.0,14512.27811110223,20621.187049664215,1322.2945720148944,996.5304879757766,1735.4625968927883,2003.3765601454477,1254.4744410655817,1553.7972403592885,520.30429400208,1070.3331791635244,4086041.288241705,222079130.7368735,15951608.82884309,268926.7239969642,2803749.603048341,-12880828.404712552,705920.4466881526,-3598841.720575955,146647.76526448628,296485.92836907535,0.33480381065963355,0.2156883022155751,0.8119095911331848,1.2921277096383212,0.8274178427299704,1.0283684761867165,1.2566256123664266,1.2651867880554908,1.2930263066685999,1.21692181298073,317723.9019479161,0.007286467468525317,580.0,0.5526016679905306,26.30012167300378,1151.2067657389648,0.055704870146143524,2.9735681192324047e-05,0.0008181198193403798
0.01,0.2525151737870917,0.007286467468524968,1.9299071507498578e-21,1.6545223638494209e-19,0.23130197029549748,5.2299148268360364e-21,7.075883491821147e-17,5.073275236124883e-16,5.77924912202006e-16,-1.6424703905860537e-18,0.7614115622359763,-1.4694403586316563e-15,-1.2138103500534894e-16,-8.852363807914571e-16,-4.692495041662395e-14,1.470903851987134e-17,1.002650107355604e-15,4.837966741160728e-14,3.981633569661148e-18,0.0,0.0,-2.9388807172636348e-15,-9.774822501740573e-16,-1.779995731920555e-15,-9.384990086144766e-14,-9.318394142022665e-16,1.002650107355604e-15,4.8375801956277936e-14,3.979791175600074e-18,0.0,0.0,2.0166704414214222e-13,8.561012150034887e-05,8.947593363251045e-05,2.0287311164209489e-13,9.46548452227101e-05,8.99669612218501e-23,3.8652592341036395e-07,1.8422875906858812e-10,0.0,0.0,14512.27811110223,20621.187049664215,1322.2945720148946,996.5304879757773,1735.4625968927883,2003.376560145449,1254.4744410655835,1553.7972403592903,520.30429400208,1070.3331791635248,4086041.288241743,222079130.73687354,15951608.828843093,268926.72399696655,2803749.603048345,-12880828.404712545,705920.4466881555,-3598841.720575953,146647.76526448756,296485.9283690781,0.33480381065963066,0.2156883022155743,0.8119095911331794,1.2921277096383097,0.8274178427299664,1.0283684761867,1.2566256123664168,1.2651867880554801,1.2930263066685947,1.2169218129807093,317723.90194791596,0.007286467468525321,580.0000000000025,0.552601667990529,26.300121673003822,1151.2067657389646,0.055704870146143434,2.9735681192324033e-05,3.8436562735699666e-08
0.02,0.25251517378709104,0.007286467468524879,1.3785658919281255e-21,-3.929674478372474e-21,0.2313019702954947,-2.6051401992795236e-22,6.73601491847298e-17,3.316880068001739e-15,6.231372457263017e-16,-4.195927427612532e-18,0.7614115622359763,-1.237530866721579e-15,7.237607204633927e-18,2.8053950528021395e-17,-3.9161201085027024e-14,3.1792250833552547e-17,-4.9944295211028897e-17,4.035555062464721e-14,2.6041813746212226e-17,0.0,0.0,-2.475061733444659e-15,-6.042902244923309e-16,4.930547945008743e-17,-7.832240239994932e-14,7.89419943075198e-17,-4.9944295211028897e-17,4.033027839144216e-14,2.6039827217960832e-17,0.0,0.0,1.6983961986660978e-13,6.115278316126616e-05,-2.1251528930417194e-06,1.6930768580656571e-13,-4.714974347519556e-06,1.4454336800121013e-23,2.5263853487840627e-06,1.98640447113056e-10,0.0,0.0,14512.278111102234,20621.187049664215,1322.2945720148944,996.5304879757773,1735.4625968927885,2003.3765601454486,1254.4744410655826,1553.7972403592898,520.30429400208,1070.3331791635246,4086041.28824173,222079130.73687354,15951608.828843093,268926.72399696585,2803749.603048344,-12880828.404712548,705920.4466881547,-3598841.720575954,146647.76526448716,296485.92836907716,0.33480381065963044,0.21568830221557342,0.8119095911331795,1.292127709638305,0.8274178427299625,1.0283684761867076,1.2566256123664161,1.2651867880554766,1.2930263066685876,1.2169218129807045,317723.9019479158,0.007286467468525324,580.0000000000017,0.5526016679905305,26.300121673003858,1151.2067657389641,0.055704870146143344,2.9735681192324044e-05,-1.5593280793636277e-08
0.03,0.2525151737870912,0.007286467468524788,1.700923222611412e-21,5.766260968135997e-20,0.23130197029549168,3.636307037116143e-21,1.2710361524831892e-16,6.441072380025873e-15,7.000919748460449e-16,2.6095744470084422e-17,0.7614115622359763,-1.3645595328485593e-15,-7.224483154244947e-17,-3.0344411478866343e-16,-4.3700497271273726e-14,-3.1771736845053444e-16,6.971325082540027e-16,4.5010758101329106e-14,5.057250932080626e-17,0.0,0.0,-2.7291190657007154e-15,-8.267694402692549e-16,-6.152812972933476e-16,-8.740099508794445e-14,-9.758429620006906e-16,6.971325082540027e-16,4.4961681572590086e-14,5.057027746480565e-17,0.0,0.0,1.8727312471700258e-13,7.545246085984667e-05,3.118371807065495e-05,1.8893266563597951e-13,6.581255933108416e-05,7.760791402456482e-23,4.904493853912443e-06,2.2316997611023185e-10,0.0,0.0,14512.27811110223,20621.187049664215,1322.2945720148944,996.5304879757774,1735.4625968927885,2003.3765601454495,1254.4744410655833,1553.7972403592908,520.30429400208,1070.3331791635248,4086041.2882417436,222079130.73687354,15951608.828843094,268926.7239969669,2803749.603048345,-12880828.404712547,705920.4466881559,-3598841.7205759515,146647.76526448768,296485.9283690783,0.33480381065962955,0.21568830221557328,0.8119095911331762,1.2921277096383035,0.8274178427299632,1.028368476186696,1.256625612366413,1.2651867880554752,1.2930263066685896,1.2169218129807022,317723.90194791695,0.007286467468525321,580.0000000000027,0.5526016679905301,26.300121673003886,1151.206765738964,0.05570487014614325,2.9735681192324044e-05,1.649080152102404e-08
0.035,0.2525151737870901,0.007286467468524744,6.679155323130343e-22,-1.4136177466708712e-19,0.2313019702954906,-8.931368473376785e-21,5.027142241503913e-17,7.475170649466232e-15,6.891383912906245e-16,-1.3655065221363034e-17,0.7614115622359763,-9.597878249701098e-16,1.836085318493461e-16,7.677748329745421e-16,-2.915412966507951e-14,8.073261052437281e-16,-1.7122721602980182e-15,3.0008787945856185e-14,5.869223442383987e-17,0.0,0.0,-1.9195756499418585e-15,-1.1267686127267528e-16,1.5322538909151817e-15,-5.830826000044144e-14,2.423790864068046e-15,-1.7122721602980182e-15,2.995183222405733e-14,5.86900374878644e-17,0.0,0.0,1.3172196648108452e-13,2.96285393102232e-05,-7.644790687474515e-05,1.2604358837435236e-13,-0.00016164647602680423,-3.270874049501183e-23,5.6913178226913835e-06,2.196784586602649e-10,0.0,0.0,14512.278111102236,20621.187049664215,1322.2945720148946,996.5304879757766,1735.4625968927883,2003.3765601454477,1254.474441065582,1553.7972403592885,520.30429400208,1070.3331791635244,4086041.288241711,222079130.73687348,15951608.828843089,268926.7239969644,2803749.6030483413,-12880828.40471255,705920.4466881528,-3598841.720575955,146647.76526448646,296485.9283690758,0.3348038106596289,0.2156883022155726,0.811909591133176,1.292127709638301,0.8274178427299607,1.0283684761866987,1.256625612366412,1.265186788055478,1.293026306668586,1.2169218129806991,317723.90194791555,0.007286467468525321,580.0000000000003,0.5526016679905328,26.300121673003897,1151.206765738963,0.05570487014614298,2.9735681192323888e-05,-8.655242674608785e-08
0.04,0.2525151737870904,0.007286467468524692,1.9600546754522297e-21,1.0669290940480912e-19,0.23130197029548896,6.758044415576312e-21,1.0914937231051682e-16,9.181986701339062e-15,7.402061251994835e-16,1.626138853216164e-17,0.7614115622359763,-1.466220767118666e-15,-1.3636417080828264e-16,-5.673194328949071e-16,-4.7349473951743405e-14,-5.994932836385134e-16,1.2956145909148518e-15,4.875116308119663e-14,7.209393409228711e-17,0.0,0.0,-2.93244153424324e-15,-1.0058387405151751e-15,-1.1443105966489488e-15,-9.469894880471791e-14,-1.8226138691269893e-15,1.2956145909148518e-15,4.868120242077146e-14,7.209157435435228e-17,0.0,0.0,2.012251851045718e-13,8.694745695364707e-05,5.7699115759795505e-05,2.0470848039226957e-13,0.00012231205846618856,1.0110977485852098e-22,6.989648156874781e-06,2.35956327850122e-10,0.0,0.0,14512.278111102229,20621.187049664215,1322.2945720148944,996.5304879757771,1735.4625968927887,2003.3765601454481,1254.4744410655828,1553.7972403592898,520.30429400208,1070.3331791635246,4086041.2882417296,222079130.7368735,15951608.82884309,268926.72399696574,2803749.603048344,-12880828.404712548,705920.4466881546,-3598841.720575954,146647.7652644871,296485.92836907716,0.3348038106596295,0.21568830221557245,0.8119095911331766,1.2921277096382988,0.8274178427299594,1.028368476186704,1.2566256123664123,1.265186788055472,1.2930263066685828,1.2169218129806973,317723.9019479166,0.007286467468525314,580.0000000000016,0.5526016679905319,26.300121673003915,1151.206765738963,0.055704870146143115,2.973568119232405e-05,4.227230181545903e-08
0.045,0.2525151737870897,0.007286467468524609,1.1397049385297622e-21,-5.057235407014236e-20,0.23130197029548769,-3.2087584752682872e-21,8.125859582697807e-17,1.045931659776725e-14,7.520342739267483e-16,1.6040467045582962e-18,0.7614115622359763,-1.1458183074292663e-15,6.733936569401778e-17,2.7911713362421027e-16,-3.579766359794969e-14,2.9600067390443284e-16,-6.151652820824676e-16,3.683406654639747e-14,8.212346784127224e-17,0.0,0.0,-2.2916366148624453e-15,-4.3823043979835245e-16,5.526104856451486e-16,-7.15953282873998e-14,8.767453840044555e-16,-6.151652820824676e-16,3.675437334325453e-14,8.212107039632943e-17,0.0,0.0,1.5725292273797239e-13,5.055698054347502e-05,-2.7349335340405863e-05,1.5476593062381194e-13,-5.807447102863696e-05,-5.661761834441121e-24,7.960993658983196e-06,2.3972646602903225e-10,0.0,0.0,14512.278111102238,20621.187049664215,1322.2945720148944,996.5304879757767,1735.4625968927883,2003.3765601454477,1254.474441065582,1553.797240359289,520.30429400208,1070.3331791635246,4086041.2882417142,222079130.73687348,15951608.828843089,268926.7239969647,2803749.603048342,-12880828.40471255,705920.4466881532,-3598841.720575955,146647.76526448657,296485.92836907605,0.334803810659628,0.2156883022155718,0.8119095911331734,1.2921277096382964,0.8274178427299582,1.0283684761866958,1.2566256123664088,1.2651867880554746,1.2930263066685825,1.2169218129806936,317723.90194791596,0.007286467468525279,580.0000000000006,0.5526016679905335,26.300121673003943,1151.206765738962,0.05570487014614281,2.9735681192323888e-05,-3.955834737805097e-08
0.05,0.2525151737870889,0.007286467468524327,1.5781468667229973e-21,3.317630356525693e-20,0.23130197029548627,2.1024482942084792e-21,1.008449924166452e-16,1.1972118625741568e-14,7.852003571472448e-16,1.1244160636656164e-17,0.7614115622359765,-1.3175398585488292e-15,-4.129142404812872e-17,-1.7162894006499118e-16,-4.197161294235553e-14,-1.815161117742994e-16,4.030696632274453e-16,4.318651773501382e-14,9.400187855050405e-17,0.0,0.0,-2.63507971710386e-15,-7.413527973703471e-16,-3.510451178765112e-16,-8.394322722342376e-14,-5.620326681101212e-16,4.030696632274453e-16,4.309529777844979e-14,9.399937537358581e-17,0.0,0.0,1.8082011103985085e-13,7.000613732117383e-05,1.7941617721628345e-05,1.8145809231817298e-13,3.805165562558203e-05,4.68279759667238e-23,9.111087754063142e-06,2.502980384129312e-10,0.0,0.0,14512.278111102234,20621.187049664215,1322.2945720148946,996.5304879757771,1735.4625968927885,2003.3765601454481,1254.4744410655824,1553.797240359289,520.30429400208,1070.3331791635246,4086041.2882417166,222079130.7368735,15951608.82884309,268926.723996965,2803749.6030483423,-12880828.40471255,705920.4466881535,-3598841.720575955,146647.7652644867,296485.9283690763,0.33480381065962767,0.21568830221557062,0.81190959113317,1.2921277096382884,0.8274178427299564,1.0283684761866885,1.2566256123664084,1.2651867880554672,1.293026306668577,1.2169218129806834,317723.9019479154,0.0072864674685250395,580.0000000000008,0.5526016679905352,26.30012167300404,1151.206765738959,0.055704870146142504,2.9735681192323962e-05,4.131380790958024e-09
0.055,0.2525151737870842,0.007286467468522786,1.558139651634532e-21,2.9454543973320806e-20,0.23130197029548524,1.855344486705359e-21,1.1422926426052822e-16,1.345638150838754e-14,8.167402182318695e-16,1.8042212488851758e-17,0.7614115622359776,-1.310393026561501e-15,-3.598969497315901e-17,-1.5160053085955003e-16,-4.168987973034163e-14,-1.5829351348944387e-16,3.5569629916308866e-16,4.288480396867561e-14,1.0565622838658662e-16,0.0,0.0,-2.6207860531298846e-15,-7.271759257061916e-16,-3.1088957548585493e-16,-8.337976106340014e-14,-4.940874052315669e-16,3.5569629916308866e-16,4.2782274667337106e-14,1.0565362466228433e-16,0.0,0.0,1.7983927471450736e-13,6.911862306253361e-05,1.5928904415712627e-05,1.8024006141408062e-13,3.3579389167982174e-05,5.061697416262772e-23,1.0239151940367134e-05,2.603511663022559e-10,0.0,0.0,14512.278111102234,20621.187049664215,1322.2945720148946,996.5304879757771,1735.4625968927885,2003.3765601454481,1254.4744410655824,1553.797240359289,520.30429400208,1070.3331791635246,4086041.2882417166,222079130.7368735,15951608.82884309,268926.723996965,2803749.6030483423,-12880828.40471255,705920.4466881535,-3598841.720575955,146647.7652644867,296485.9283690763,0.3348038106596198,0.21568830221556318,0.8119095911331464,1.2921277096382504,0.8274178427299328,1.0283684761866596,1.2566256123663737,1.2651867880554322,1.2930263066685417,1.2169218129806318,317723.90194791,0.007286467468523534,580.0000000000008,0.5526016679905454,26.30012167300453,1151.2067657389387,0.055704870146140194,2.973568119232399e-05,2.109133770080608e-09
0.06,0.2525151737870545,0.0072864674685133276,9.451691482715924e-22,-8.876728573928918e-20,0.23130197029548658,-5.607080436369312e-21,6.59372390905473e-17,1.4634356050474692e-14,8.196186112279282e-16,-7.040859106982286e-18,0.7614115622359845,-1.070279579446184e-15,1.1586552106209798e-16,4.847139387999863e-16,-3.305829401014186e-14,5.094758226133109e-16,-1.0749581948607983e-15,3.397857079582456e-14,1.1490570614887763e-16,0.0,0.0,-2.140559158896908e-15,-3.03408772044374e-16,9.647640170780091e-16,-6.611658984720746e-14,1.5242864815133831e-15,-1.0749581948607983e-15,3.386706588360331e-14,1.149030932488236e-16,0.0,0.0,1.4688593376788052e-13,4.192742930668435e-05,-4.80050082539297e-05,1.4292267287392597e-13,-0.00010148106594690848,-2.0118859318845504e-23,1.113419704174094e-05,2.612685913442283e-10,0.0,0.0,14512.278111102227,20621.187049664215,1322.2945720148946,996.5304879757765,1735.462596892788,2003.376560145447,1254.474441065581,1553.7972403592873,520.30429400208,1070.3331791635244,4086041.288241692,222079130.73687348,15951608.828843089,268926.7239969633,2803749.6030483395,-12880828.404712554,705920.4466881516,-3598841.720575957,146647.76526448585,296485.92836907454,0.3348038106595704,0.21568830221551702,0.8119095911330031,1.2921277096380224,0.8274178427297834,1.028368476186483,1.2566256123661563,1.2651867880552123,1.2930263066683205,1.2169218129803112,317723.9019478733,0.0072864674685140796,579.9999999999992,0.5526016679906104,26.30012167300755,1151.206765738811,0.055704870146125754,2.9735681192323942e-05,-5.904725119526478e-08
